doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,source_row_number,word_count,text_chars
nep_2e331d9a12,Education Sector Development Programme: Adult and Non-Formal Education Sub-Sector Medium Term Strategy 2003/04-2007/08,Tanzania UR,2003,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2003/education-sector-development-programme-adult-and-non-formal-education-sub-sector-medium-term,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_adult_and_non-formal_education_sub-sector.pdf,tanzania_ur_adult_and_non-formal_education_sub-sector.pdf,724,19677,122489
nep_973b7e83b7,Education Sector Development Programme: Secondary Education Development Plan (SEDP) 2004-2009: final document,Tanzania UR,2004,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2004/education-sector-development-programme-secondary-education-development-plan-sedp-2004-2009,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_secondary_education_development_plan.pdf,tanzania_ur_secondary_education_development_plan.pdf,725,15124,95265
nep_c70138132d,TCU strategic plan for 2005/06 - 2009/2010,Tanzania UR,2005,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/tcu-strategic-plan-200506-20092010-4043,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_tuc_strategy.pdf,tanzania_ur_tuc_strategy.pdf,846,14505,100340
nep_1a0b996ff1,Tanzania Education Sector Development Programme: Primary Education Development Programme 2007-2011,Tanzania UR,2006,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/tanzania-education-sector-development-programme-primary-education-development-programme-2007,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_pedp-ii_2007-2011.pdf,tanzania_pedp-ii_2007-2011.pdf,848,19131,127186
nep_d9f17e7e78,Zanzibar Education Development Program (ZEDP) 2007-12: Local community study: final draft,Tanzania UR,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/zanzibar-education-development-program-zedp-2007-12-local-community-study-final-draft-5326,http://planipolis.iiep.unesco.org/sites/default/files/ressources/zanzibar_zedp_2007-12_local-community.pdf,zanzibar_zedp_2007-12_local-community.pdf,889,12129,80148
nep_815ecf8202,Zanzibar Education Development Programme ZEDP 2008/09-2015/16: draft 3,Tanzania UR,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/zanzibar-education-development-programme-zedp-200809-201516-draft-3-5299,http://planipolis.iiep.unesco.org/sites/default/files/ressources/zanzibar_zedp_2007.pdf,zanzibar_zedp_2007.pdf,890,60895,362667
nep_b286a5bdf1,Zanzibar Education Situation Analysis 2007: volume 1: main text,Tanzania UR,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/zanzibar-education-situation-analysis-2007-volume-1-main-text-4325,http://planipolis.iiep.unesco.org/sites/default/files/ressources/zanzibar-education-situation-analysis-2007.pdf,zanzibar-education-situation-analysis-2007.pdf,891,59479,379274
nep_13d4996c69,Zanzibar Proposed programs and activities for the Zanzibar Education Development Plan ZEDP 2008-2015: from 12 technical working groups,Tanzania UR,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/zanzibar-proposed-programs-and-activities-zanzibar-education-development-plan-zedp-2008-2015-12,http://planipolis.iiep.unesco.org/sites/default/files/ressources/zanzibar-planning-for-zedp.pdf,zanzibar-planning-for-zedp.pdf,892,39023,258643
nep_fa4173f46d,Tanzania: Education Sector Development Programme Document 2008-2017: final draft: revised edition: August 2008,Tanzania UR,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/tanzania-education-sector-development-programme-document-2008-2017-final-draft-revised-edition,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania-esdp-2008-2017.pdf,tanzania-esdp-2008-2017.pdf,847,26245,182395
nep_56b0eec4d7,Tanzania Education Sector Development Programme: Secondary Education Development Programme II (July 2010 - June 2015): final draft,Tanzania UR,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/tanzania-education-sector-development-programme-secondary-education-development-programme-ii,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_sedp_2010_2015.pdf,tanzania_sedp_2010_2015.pdf,849,24718,148512
nep_c268f49f69,Medium Term Strategic Plan 2010/11-2012/13,Tanzania UR,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/medium-term-strategic-plan-201011-201213-5728,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_education_sector_medium_term_strategic_plan_2010-11_to_2012-13.pdf,tanzania_ur_education_sector_medium_term_strategic_plan_2010-11_to_2012-13.pdf,775,16872,111818
nep_6ad3037ac7,National Strategy for Civic Education,Tanzania UR,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/national-strategy-civic-education-5729,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_national-strategy-for-civic-education_2011_draft.pdf,tanzania_ur_national-strategy-for-civic-education_2011_draft.pdf,785,51677,328534
nep_f746cd0390,Adult and non-formal education development plan (ANFEDP) 2012/13 - 2016/17,Tanzania UR,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/adult-and-non-formal-education-development-plan-anfedp-201213-201617-5919,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_adult_nonformal_education_2013-2017.pdf,tanzania_ur_adult_nonformal_education_2013-2017.pdf,707,16620,106289
nep_75cd35ff65,Medium Term Strategic Plan 2012/13-2015/16,Tanzania UR,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/medium-term-strategic-plan-201213-201516-5874,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_medium_term_strategic_plan_2012-13_2015-16.pdf,tanzania_ur_medium_term_strategic_plan_2012-13_2015-16.pdf,776,26123,171266
nep_77a86f19a0,Technical and vocational education and training development programme (TVETDP) 2013/2014 - 2017/2018,Tanzania UR,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/technical-and-vocational-education-and-training-development-programme-tvetdp-20132014-20172018,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania_ur_tvetdp.pdf,tanzania_ur_tvetdp.pdf,852,48954,305264
nep_119d191e12,Education Sector Development Plan (2016/17 –2020/21) Tanzania Mainland,Tanzania UR,2018,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-sector-development-plan-201617-%E2%80%93202021-tanzania-mainland-6720,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tanzania-mainland_esp_2016-2021-.pdf,tanzania-mainland_esp_2016-2021-.pdf,723,75083,499021
nep_58fda991bc,Education sector development plan 2025/26 - 2029/30,Tanzania UR,2025,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2025/education-sector-development-plan-202526-202930,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Tanzania_UR_ESDP%202025-26%20hadi%202029-30%20Final-%2026%20February%202025.pdf,Tanzania_UR_ESDP 2025-26 hadi 2029-30 Final- 26 February 2025.pdf,742,40248,277994
nep_4071e4750f,National digital education strategy 2024/25-2029/30,Tanzania UR,2025,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2025/national-digital-education-strategy-202425-202930,http://planipolis.iiep.unesco.org/sites/default/files/ressources/TANZANIA_NATIONAL%20DIGITAL%20EDUCATION%20STRATEGY%202025_0.pdf,TANZANIA_NATIONAL DIGITAL EDUCATION STRATEGY 2025_0.pdf,789,13846,101603
nep_2b6b544fa8,Synopsis of the National Scheme of Education B.E. 2545-2559 (2002-2016),Thailand,2003,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2003/synopsis-national-scheme-education-be-2545-2559-2002-2016-6085,http://planipolis.iiep.unesco.org/sites/default/files/ressources/thailand_national_scheme_education_2545-2559.pdf,thailand_national_scheme_education_2545-2559.pdf,845,6182,41487
nep_ca54cb2828,Public four-year action plan AD 2556-2559 [2013-2016] [Thai],Thailand,2013,Thai,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/public-four-year-action-plan-ad-2556-2559-2013-2016-thai-5673,http://planipolis.iiep.unesco.org/sites/default/files/ressources/thailand_four_year_plan_2556-2559.pdf,thailand_four_year_plan_2556-2559.pdf,816,39990,187629
nep_7c6ccf20d9,The National Scheme of Education B.E. 2560-2579 (2017-2036) [Thai],Thailand,2017,Thai,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/national-scheme-education-be-2560-2579-2017-2036-thai-6635,http://planipolis.iiep.unesco.org/sites/default/files/ressources/thailand_educationplan.pdf,thailand_educationplan.pdf,857,68123,338241
nep_e19aee1141,The National Scheme of Education B.E. 2560-2579 (2017-2036) [Thai],Thailand,2017,Thai,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/national-scheme-education-be-2560-2579-2017-2036-thai-6635,http://planipolis.iiep.unesco.org/sites/default/files/ressources/thailand_edplan_2017-2037_presentation.pdf,thailand_edplan_2017-2037_presentation.pdf,858,5699,28936
nep_57e90661ef,Plano Estratégico Nacional da Educação 2011-2030,Timor-Leste,2011,"Portuguese,English",National Education Plans,http://planipolis.iiep.unesco.org/en/2011/plano-estrat%C3%A9gico-nacional-da-educa%C3%A7%C3%A3o-2011-2030-5541,http://planipolis.iiep.unesco.org/sites/default/files/ressources/timor_leste_plano_nacional_estrategico_da_educacao_2011-2030_0.pdf,timor_leste_plano_nacional_estrategico_da_educacao_2011-2030_0.pdf,801,87105,540018
nep_6a72643fd3,Plano Estratégico Nacional da Educação 2011-2030,Timor-Leste,2011,"Portuguese,English",National Education Plans,http://planipolis.iiep.unesco.org/en/2011/plano-estrat%C3%A9gico-nacional-da-educa%C3%A7%C3%A3o-2011-2030-5541,http://planipolis.iiep.unesco.org/sites/default/files/ressources/timor_leste_nesp2011-2030.pdf,timor_leste_nesp2011-2030.pdf,802,75088,472981
nep_c0cda43e5a,Plano do Ministerio da Educação 2013-2017,Timor-Leste,2012,Portuguese,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/plano-do-ministerio-da-educa%C3%A7%C3%A3o-2013-2017-5660,http://planipolis.iiep.unesco.org/sites/default/files/ressources/timor-leste_ministerio_da_educacao_plano_2013-2017.pdf,timor-leste_ministerio_da_educacao_plano_2013-2017.pdf,803,7658,49907
nep_0a753f1269,Basic Education System and Transformation (BEST) Environmental and Social Management Framework (ESMF) Draft,Timor-Leste,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/basic-education-system-and-transformation-best-environmental-and-social-management-framework,http://planipolis.iiep.unesco.org/sites/default/files/ressources/timor-leste_best_esmf_dec_2019.pdf,timor-leste_best_esmf_dec_2019.pdf,711,31912,215806
nep_bcd9d533e1,COVID-19 response plan,Timor-Leste,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/covid-19-response-plan-6943,http://planipolis.iiep.unesco.org/sites/default/files/ressources/timor_leste_ministry_covid_response_plan.pdf,timor_leste_ministry_covid_response_plan.pdf,715,10566,67487
nep_a08dee4389,Education Sector Plan (ESP 2020-2024) Updating the National Education Strategic Plan (NESP 2020-30) and accompanied by a Costed Action Plan (2020-2023),Timor-Leste,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/education-sector-plan-esp-2020-2024-updating-national-education-strategic-plan-nesp-2020-30,http://planipolis.iiep.unesco.org/sites/default/files/ressources/timor_leste_Education_Sector_Plan_ESP_2020-2024.pdf,timor_leste_Education_Sector_Plan_ESP_2020-2024.pdf,727,72763,472665
nep_46e1456e47,Stratégie nationale du MEPSA en matière de constructions scolaires du primaire,Togo,2009,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/strat%C3%A9gie-nationale-du-mepsa-en-mati%C3%A8re-de-constructions-scolaires-du-primaire-5174,http://planipolis.iiep.unesco.org/sites/default/files/ressources/togo_mepsa_primary_school_building_strategy_french.pdf,togo_mepsa_primary_school_building_strategy_french.pdf,844,30320,192138
nep_d306c38b74,"Plan sectoriel de l’éducation PSE 2014-2025 amélioration de l’accés, de l'équité et de la qualité de l’éducation au Togo",Togo,2014,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/plan-sectoriel-de-l%E2%80%99%C3%A9ducation-pse-2014-2025-am%C3%A9lioration-de-l%E2%80%99acc%C3%A9s-de-l%C3%A9quit%C3%A9-et-de-la-qualit%C3%A9,http://planipolis.iiep.unesco.org/sites/default/files/ressources/togo_education_sector_plan_2014-2025.pdf,togo_education_sector_plan_2014-2025.pdf,804,90288,513976
nep_f65052d3e2,Document de stratégie nationale pour la formation agricole et rurale au Togo (SNFAR-TOGO) 2016-2020,Togo,2015,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/document-de-strategie-nationale-pour-la-formation-agricole-et-rurale-au-togo-snfar-togo-2016,http://planipolis.iiep.unesco.org/sites/default/files/ressources/togo_SNFAR_2016-2020.pdf,togo_SNFAR_2016-2020.pdf,721,29984,193263
nep_65e4c31fe9,Plan sectoriel de l’éducation de la République du Togo 2020-2030,Togo,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/plan-sectoriel-de-l%E2%80%99%C3%A9ducation-de-la-r%C3%A9publique-du-togo-2020-2030-7058,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pse_togo_2020_arial_27_08_2020.pdf,pse_togo_2020_arial_27_08_2020.pdf,805,59225,366604
nep_17479f165f,Tonga Ministry of Education corporate plan 2004-2007: final draft [contains Corporate Plan Program Table; Rolling Budget Corporate Plan],Tonga,2004,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2004/tonga-ministry-education-corporate-plan-2004-2007-final-draft-contains-corporate-plan-program,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tonga_ministry_education_corporate_plan_2004-2007.pdf,tonga_ministry_education_corporate_plan_2004-2007.pdf,860,48428,234392
nep_7bc3862c74,Ministry of Education and Training Corporate plan & budget for 2019/2020-2021/2022,Tonga,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/ministry-education-and-training-corporate-plan-budget-20192020-20212022-7066,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tonga_met-final-cp-20192020.pdf,tonga_met-final-cp-20192020.pdf,779,20039,126828
nep_c3ced452ae,Strategic plan 2002-2006,Trinidad and Tobago,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/strategic-plan-2002-2006-5016,http://planipolis.iiep.unesco.org/sites/default/files/ressources/trinidad_and_tobago_strategic_plan_2002-2006.pdf,trinidad_and_tobago_strategic_plan_2002-2006.pdf,833,12481,85107
nep_0b9eebb17d,Education policy paper 2017-2022 (White paper),Trinidad and Tobago,2018,English,National Education Plans National Education Policies,http://planipolis.iiep.unesco.org/en/2018/education-policy-paper-2017-2022-white-paper,http://planipolis.iiep.unesco.org/sites/default/files/ressources/trinidad_and_tobago_education_policy_paper_2017-2022.pdf,trinidad_and_tobago_education_policy_paper_2017-2022.pdf,740,62399,442684
